Place Name,Geo Id,Geography Type,Year,Year (Date),Variable Code,Variable Label,Field Name,Variable Concept,Annotation,Value,Percent Change,Difference,Centroid,Internal Point,Geometry
,1400000US04013420604,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,87962,0.00,36,POINT (-111.7964123654928 33.444363775310144),POINT (-111.79640392433757 33.4449855),"MULTIPOLYGON (((-111.805072 33.444222, -111.805037 33.445596, -111.804893 33.451506, -111.787647 33.45176, -111.787689 33.449157, -111.787765 33.444375, -111.787771 33.444018, -111.787881 33.437199, -111.80528 33.437033, -111.805072 33.444222)))"
,1400000US04013422649,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,100423,,,POINT (-111.5879992807396 33.335349224171196),POINT (-111.58799142540303 33.335369),"MULTIPOLYGON (((-111.592376 33.349846, -111.58385 33.349764, -111.583799 33.342629, -111.58374 33.336626, -111.583737 33.335322, -111.583616 33.320871, -111.590307 33.320906, -111.592131 33.320855, -111.592206 33.32811, -111.592246 33.335416, -111.592334 33.342629, -111.592376 33.349846)))"
,1400000US04013422642,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,96816,0.16,13573,POINT (-111.62741940796523 33.37181517383579),POINT (-111.62743078665906 33.3718185),"MULTIPOLYGON (((-111.6362 33.379106, -111.626213 33.379063, -111.618934 33.379004, -111.618818 33.371557, -111.618656 33.364463, -111.627283 33.364585, -111.635925 33.364655, -111.63606 33.371644, -111.636019 33.371993, -111.636098 33.375515, -111.6362 33.379106)))"
,1400000US04013422659,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,63030,,,POINT (-111.6401348532522 33.389982085842945),POINT (-111.63992419398274 33.391411),"MULTIPOLYGON (((-111.647945 33.389489, -111.646179 33.393374, -111.641501 33.393357, -111.640645 33.393333, -111.63278 33.393352, -111.63277 33.386729, -111.64721 33.386819, -111.648251 33.38675, -111.647945 33.389489)))"
Chandler,1600000US0412000,Place,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,85796,0.03,2871,,,
,1400000US04013522802,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,32235,,,POINT (-111.67879978271628 33.301525795415415),POINT (-111.67984146221943 33.302749500000004),"MULTIPOLYGON (((-111.68868 33.30715, -111.687493 33.307198, -111.685872 33.311582, -111.682932 33.320303, -111.680914 33.321534, -111.679871 33.321734, -111.678846 33.319913, -111.678889 33.314898, -111.678206 33.31358, -111.676324 33.312787, -111.67368 33.312637, -111.670334 33.309911, -111.670127 33.304747, -111.670696 33.303666, -111.672978 33.301833, -111.673161 33.300687, -111.67085 33.298363, -111.669595 33.296317, -111.669498 33.292501, -111.669491 33.285293, -111.671505 33.285339, -111.672817 33.285615, -111.679049 33.288787, -111.686392 33.288682, -111.686425 33.289029, -111.686565 33.292628, -111.68669 33.300282, -111.689111 33.30545, -111.68868 33.30715)))"
,1400000US04013420215,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,96675,0.15,12925,POINT (-111.72755235305763 33.44456230340569),POINT (-111.72756122293717 33.4435325),"MULTIPOLYGON (((-111.736246 33.442467, -111.736136 33.44729, -111.736033 33.451833, -111.731727 33.451839, -111.718795 33.451853, -111.718884 33.444598, -111.718998 33.437345, -111.733421 33.437271, -111.736368 33.437243, -111.736246 33.442467)))"
,1400000US04013422633,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,46634,0.04,1767,POINT (-111.67655192339556 33.38616315490724),POINT (-111.6761833271273 33.38564),"MULTIPOLYGON (((-111.687579 33.381273, -111.685052 33.383949, -111.684856 33.384576, -111.684829 33.386704, -111.684732 33.39398, -111.682112 33.393431, -111.681154 33.393335, -111.676175 33.393321, -111.667522 33.393395, -111.667524 33.386802, -111.667525 33.379269, -111.66809 33.379255, -111.680817 33.379375, -111.682931 33.379381, -111.687922 33.379385, -111.687579 33.381273)))"
Maricopa County,0500000US04013,County,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,67799,0.05,3331,,,
,1400000US04013421502,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,41500,0.04,1746,POINT (-111.81411242283802 33.41875254717403),POINT (-111.81408881328589 33.420353),"MULTIPOLYGON (((-111.822919 33.417578, -111.822913 33.41833, -111.822872 33.422376, -111.814063 33.422381, -111.805278 33.422416, -111.805303 33.415179, -111.814091 33.415114, -111.817141 33.415098, -111.818479 33.41509, -111.822943 33.415079, -111.822919 33.417578)))"
,1400000US04013422660,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,70958,,,POINT (-111.62836158848727 33.387050092295),POINT (-111.6240858146879 33.3900785),"MULTIPOLYGON (((-111.648251 33.38675, -111.64721 33.386819, -111.63277 33.386729, -111.63278 33.393352, -111.624083 33.393351, -111.619587 33.393344, -111.619493 33.39405, -111.619501 33.398823, -111.621028 33.398784, -111.624066 33.399137, -111.624062 33.400582, -111.619725 33.400585, -111.619718 33.404203, -111.61536 33.404198, -111.61538 33.401214, -111.615401 33.393338, -111.615392 33.386713, -111.615486 33.384175, -111.618819 33.380547, -111.618934 33.379004, -111.626213 33.379063, -111.6362 33.379106, -111.648761 33.379197, -111.648251 33.38675)))"
,1400000US04013422213,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,86857,-0.01,-1206,POINT (-111.88541019838765 33.36035971292681),POINT (-111.88541626182146 33.360729500000005),"MULTIPOLYGON (((-111.89407 33.363844, -111.885466 33.363946, -111.884854 33.363954, -111.876575 33.364055, -111.876536 33.357615, -111.87653 33.356864, -111.886829 33.356797, -111.893898 33.356751, -111.894544 33.356735, -111.89407 33.363844)))"
,1400000US04013422224,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),"Either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution.",,,,POINT (-111.86054538450718 33.38942692861629),POINT (-111.86053099247282 33.390505000000005),"MULTIPOLYGON (((-111.863809 33.387912, -111.863737 33.393098, -111.860454 33.393101, -111.857248 33.393107, -111.857361 33.385933, -111.857361 33.385756, -111.863805 33.385734, -111.863809 33.387912)))"
,1400000US04013420800,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,68519,0.01,905,POINT (-111.79665436974413 33.42984138244826),POINT (-111.79664966054435 33.4297965),"MULTIPOLYGON (((-111.805285 33.426443, -111.805274 33.429656, -111.80528 33.434354, -111.80528 33.437033, -111.787881 33.437199, -111.788023 33.429937, -111.788134 33.422655, -111.791811 33.422599, -111.797166 33.422523, -111.798378 33.422505, -111.805278 33.422416, -111.80528 33.426029, -111.805285 33.426443)))"
,1400000US04013420503,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,51717,0.27,11050,POINT (-111.81760144991533 33.445443539010654),POINT (-111.81881056860593 33.443559),"MULTIPOLYGON (((-111.82263 33.437835, -111.822592 33.440168, -111.822427 33.445634, -111.822416 33.451492, -111.808007 33.451501, -111.809887 33.448976, -111.813772 33.445022, -111.816491 33.442096, -111.816885 33.441125, -111.816055 33.436808, -111.822647 33.436796, -111.82263 33.437835)))"
,1400000US04013941300,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,33193,-0.08,-2740,POINT (-111.79322724666974 33.51917825693787),POINT (-111.78786996530098 33.5070695),"MULTIPOLYGON (((-111.909279 33.451281, -111.900627 33.451321, -111.900531 33.454885, -111.892006 33.454931, -111.891828 33.465842, -111.891836 33.47312, -111.891804 33.480389, -111.891692 33.494875, -111.891654 33.502105, -111.891599 33.509366, -111.891523 33.523851, -111.891514 33.531692, -111.891447 33.538407, -111.891433 33.552953, -111.891417 33.563635, -111.891098 33.567975, -111.874224 33.567982, -111.85985 33.567977, -111.856578 33.567971, -111.849246 33.567955, -111.839641 33.567923, -111.839364 33.567922, -111.821685 33.56789, -111.81765 33.567891, -111.801939 33.567886, -111.798941 33.567904, -111.787055 33.567454, -111.786801 33.567455, -111.781253 33.567475, -111.770107 33.567908, -111.709376 33.567881, -111.708813 33.567881, -111.708909 33.567204, -111.709103 33.565846, -111.709347 33.564077, -111.63986 33.574188, -111.640841 33.567371, -111.643254 33.550352, -111.646088 33.549044, -111.651043 33.550093, -111.652793 33.5489, -111.657467 33.54781, -111.662006 33.546171, -111.663829 33.545112, -111.66683 33.544149, -111.669019 33.544436, -111.669695 33.543952, -111.671072 33.54279, -111.671922 33.539463, -111.671687 33.535231, -111.671172 33.530988, -111.672938 33.526416, -111.675088 33.519325, -111.675697 33.518259, -111.676683 33.517415, -111.678888 33.516709, -111.683796 33.516303, -111.683562 33.512134, -111.684113 33.510812, -111.68413 33.504773, -111.684108 33.503816, -111.684037 33.499889, -111.701279 33.499679, -111.701254 33.497745, -111.701805 33.497749, -111.712657 33.497945, -111.712622 33.499702, -111.714845 33.49974, -111.716815 33.498012, -111.717854 33.497757, -111.719829 33.496423, -111.720064 33.494225, -111.723152 33.493451, -111.724045 33.490377, -111.725898 33.489185, -111.726804 33.487352, -111.728141 33.486173, -111.73133 33.488123, -111.735213 33.485341, -111.737533 33.484991, -111.738045 33.484671, -111.738835 33.484686, -111.739768 33.482565, -111.744273 33.482471, -111.744342 33.484675, -111.760354 33.484532, -111.787478 33.484533, -111.787299 33.480908, -111.787362 33.474545, -111.78734 33.469109, -111.787284 33.466403, -111.822096 33.466602, -111.822094 33.469848, -111.826419 33.469826, -111.826428 33.466531, -111.827002 33.46686, -111.828715 33.462519, -111.831044 33.462511, -111.835069 33.462446, -111.835404 33.459306, -111.835399 33.458774, -111.836783 33.460629, -111.841303 33.460019, -111.843383 33.457234, -111.845953 33.4551, -111.846044 33.455017, -111.846876 33.454257, -111.848026 33.452438, -111.84823 33.452312, -111.850221 33.451364, -111.856351 33.45133, -111.85674 33.44824, -111.85842 33.447659, -111.86108 33.447663, -111.861052 33.446609, -111.86544 33.444074, -111.874151 33.437061, -111.874571 33.436919, -111.87457 33.436818, -111.876462 33.436759, -111.891103 33.436762, -111.892043 33.436763, -111.90917 33.436755, -111.909647 33.436755, -111.909279 33.451281)))"
,1400000US04013422610,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,53401,0.03,1536,POINT (-111.65880312231326 33.40062704185322),POINT (-111.65878314168523 33.400633),"MULTIPOLYGON (((-111.667499 33.40065, -111.667487 33.407887, -111.666699 33.407915, -111.660401 33.407899, -111.658765 33.407893, -111.653557 33.407883, -111.652858 33.407883, -111.651136 33.407884, -111.650136 33.407854, -111.650116 33.404246, -111.650067 33.400616, -111.65008 33.3988, -111.650144 33.393351, -111.65884 33.393358, -111.667522 33.393395, -111.667499 33.40065)))"
,1400000US04013421201,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,54635,0.13,6280,POINT (-111.87317980260262 33.43383184455977),POINT (-111.87414729841979 33.4346645),"MULTIPOLYGON (((-111.891181 33.429358, -111.891103 33.436762, -111.876462 33.436759, -111.87457 33.436818, -111.874571 33.436919, -111.874151 33.437061, -111.86544 33.444074, -111.861052 33.446609, -111.86108 33.447663, -111.85842 33.447659, -111.85674 33.44824, -111.856498 33.44689, -111.856333 33.44398, -111.856315 33.442892, -111.856187 33.436715, -111.856198 33.435381, -111.858141 33.433948, -111.863007 33.432099, -111.866871 33.429403, -111.868592 33.427979, -111.874343 33.424391, -111.875093 33.424084, -111.877226 33.422134, -111.882999 33.422111, -111.882926 33.425714, -111.891299 33.425792, -111.891181 33.429358)))"
,1400000US04013422643,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,98257,0.07,6670,POINT (-111.61854071785412 33.357272870431416),POINT (-111.61848613006846 33.3539985),"MULTIPOLYGON (((-111.635925 33.364655, -111.627283 33.364585, -111.618656 33.364463, -111.609939 33.364379, -111.601297 33.364403, -111.601223 33.357833, -111.601167 33.349936, -111.618573 33.350054, -111.635723 33.350164, -111.635925 33.364655)))"
,1400000US04013422106,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,42500,0.28,9267,POINT (-111.84844423436249 33.40409722115481),POINT (-111.84840793060707 33.405231),"MULTIPOLYGON (((-111.856899 33.402856, -111.856872 33.403532, -111.856845 33.403991, -111.85675 33.406471, -111.856709 33.407645, -111.848375 33.407736, -111.844302 33.407781, -111.839996 33.407857, -111.840058 33.400576, -111.844282 33.400531, -111.848511 33.40048, -111.856998 33.400346, -111.856899 33.402856)))"
,1400000US04013420301,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,93750,0.21,16544,POINT (-111.79551848495919 33.45641581150293),POINT (-111.79481425674052 33.458343),"MULTIPOLYGON (((-111.806138 33.453446, -111.805704 33.454208, -111.802702 33.456798, -111.8006 33.458917, -111.793179 33.463482, -111.787343 33.46441, -111.789774 33.460952, -111.789552 33.459457, -111.787896 33.457769, -111.78761 33.456921, -111.787647 33.45176, -111.804893 33.451506, -111.808007 33.451501, -111.806138 33.453446)))"
,1400000US04013420901,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,54647,0.05,2418,POINT (-111.81418591652317 33.4331612099694),POINT (-111.81399355620482 33.432198),"MULTIPOLYGON (((-111.822647 33.436796, -111.816055 33.436808, -111.813958 33.436771, -111.809698 33.43665, -111.809342 33.43656, -111.807869 33.435962, -111.80528 33.434354, -111.805274 33.429656, -111.813108 33.429555, -111.814009 33.429654, -111.815474 33.430042, -111.82274 33.429994, -111.822647 33.436796)))"
,1400000US04013319402,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,76209,-0.00,-123,POINT (-111.90043913514901 33.385828839108335),POINT (-111.9002314817171 33.38932),"MULTIPOLYGON (((-111.909226 33.380646, -111.90922 33.381836, -111.909195 33.383887, -111.909162 33.385648, -111.909125 33.392969, -111.900546 33.392992, -111.892018 33.392978, -111.891302 33.392978, -111.891337 33.385671, -111.891393 33.384071, -111.892002 33.382036, -111.8923 33.381365, -111.892795 33.38015, -111.893247 33.378466, -111.894234 33.37846, -111.900633 33.378455, -111.902781 33.378452, -111.909244 33.378425, -111.909226 33.380646)))"
,1400000US04013421002,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,34559,0.09,2779,POINT (-111.82704614679375 33.42956208167716),POINT (-111.82706144977709 33.4281615),"MULTIPOLYGON (((-111.831426 33.425227, -111.831319 33.429617, -111.831243 33.436787, -111.822647 33.436796, -111.82274 33.429994, -111.822791 33.426706, -111.822802 33.425992, -111.822872 33.422376, -111.824036 33.422334, -111.831444 33.422328, -111.831426 33.425227)))"
,1400000US04013422652,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,53841,,,POINT (-111.59165854030718 33.3746879128327),POINT (-111.59281240912716 33.3755335),"MULTIPOLYGON (((-111.601675 33.378923, -111.601214 33.380935, -111.598223 33.383809, -111.598078 33.384338, -111.598036 33.386699, -111.580655 33.38668, -111.580655 33.386484, -111.580696 33.37874, -111.58408 33.378796, -111.58402 33.372552, -111.584011 33.371548, -111.583953 33.365423, -111.583918 33.361793, -111.590774 33.36121, -111.592938 33.361604, -111.598663 33.364268, -111.601297 33.364403, -111.601487 33.371654, -111.601492 33.37218, -111.601651 33.378515, -111.601675 33.378923)))"
,1400000US04013421601,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,49091,-0.02,-1152,POINT (-111.79673206999259 33.41891045553631),POINT (-111.79675352003592 33.4173385),"MULTIPOLYGON (((-111.805278 33.422416, -111.798378 33.422505, -111.797166 33.422523, -111.791811 33.422599, -111.788134 33.422655, -111.788186 33.419286, -111.788237 33.415391, -111.794443 33.415306, -111.796838 33.415278, -111.799705 33.415256, -111.805303 33.415179, -111.805278 33.422416)))"
,1400000US04013420704,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,71771,-0.02,-1146,POINT (-111.76228080457462 33.43001602754737),POINT (-111.76228191436061 33.4299915),"MULTIPOLYGON (((-111.770988 33.426414, -111.770964 33.429958, -111.770894 33.437247, -111.766534 33.437317, -111.753559 33.43733, -111.7536 33.430025, -111.753622 33.425126, -111.753624 33.42449, -111.753638 33.422773, -111.75664 33.422753, -111.761258 33.422725, -111.771019 33.422691, -111.770988 33.426414)))"
,1400000US04013421701,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,43125,0.01,272,POINT (-111.77961948119975 33.41904250148434),POINT (-111.77963489790409 33.4173695),"MULTIPOLYGON (((-111.788186 33.419286, -111.788134 33.422655, -111.786017 33.422646, -111.782951 33.422655, -111.777508 33.422677, -111.771019 33.422691, -111.771073 33.415453, -111.773861 33.415441, -111.777611 33.415428, -111.779364 33.415422, -111.782586 33.415408, -111.784059 33.415404, -111.784323 33.415402, -111.788237 33.415391, -111.788186 33.419286)))"
,1400000US04013421102,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,54369,0.08,4128,POINT (-111.84820316446717 33.43008438303199),POINT (-111.84808636546528 33.431366499999996),"MULTIPOLYGON (((-111.85629 33.429381, -111.856234 33.433028, -111.856198 33.435381, -111.854359 33.43658, -111.852931 33.43862, -111.849138 33.440336, -111.845932 33.437046, -111.839873 33.436777, -111.839886 33.435205, -111.839925 33.429705, -111.839944 33.422376, -111.848229 33.42228, -111.852411 33.422213, -111.856442 33.422159, -111.85629 33.429381)))"
,1400000US04013422227,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,78417,,,POINT (-111.88407435810002 33.382156012421426),POINT (-111.88360612167422 33.382934500000005),"MULTIPOLYGON (((-111.892795 33.38015, -111.8923 33.381365, -111.892002 33.382036, -111.891393 33.384071, -111.891337 33.385671, -111.881951 33.385686, -111.880669 33.385686, -111.874662 33.385736, -111.874867 33.383833, -111.877058 33.380617, -111.877725 33.378559, -111.890509 33.378478, -111.89202 33.378469, -111.893247 33.378466, -111.892795 33.38015)))"
,1400000US04013420402,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,121250,-0.00,-52,POINT (-111.78002257760318 33.471851336323994),POINT (-111.7702698005358 33.471827000000005),"MULTIPOLYGON (((-111.822365 33.460115, -111.822334 33.464411, -111.822249 33.466574, -111.822096 33.466602, -111.787284 33.466403, -111.78734 33.469109, -111.787362 33.474545, -111.787299 33.480908, -111.787478 33.484533, -111.760354 33.484532, -111.744342 33.484675, -111.744273 33.482471, -111.744254 33.481991, -111.74641 33.481817, -111.747998 33.480461, -111.751112 33.476869, -111.753386 33.475383, -111.753156 33.474587, -111.753253 33.466375, -111.770565 33.466389, -111.777295 33.466535, -111.778322 33.466979, -111.780784 33.46674, -111.787343 33.46441, -111.793179 33.463482, -111.8006 33.458917, -111.802702 33.456798, -111.805704 33.454208, -111.813637 33.454293, -111.813572 33.458927, -111.822372 33.458838, -111.822365 33.460115)))"
Gilbert,1600000US0427400,Place,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,99154,0.02,2297,,,
,1400000US04013421302,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,35150,0.09,2956,POINT (-111.84826053274007 33.4149897350865),POINT (-111.848271479226 33.415015),"MULTIPOLYGON (((-111.856635 33.411288, -111.85662 33.414915, -111.856516 33.41809, -111.856442 33.422159, -111.852411 33.422213, -111.848229 33.42228, -111.839944 33.422376, -111.839929 33.415115, -111.839903 33.414175, -111.839996 33.407857, -111.844302 33.407781, -111.848375 33.407736, -111.856709 33.407645, -111.856635 33.411288)))"
,1400000US04013422627,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,41528,-0.09,-4350,POINT (-111.64653541046636 33.41149864386895),POINT (-111.64652970184116 33.413301000000004),"MULTIPOLYGON (((-111.660349 33.415177, -111.658745 33.415174, -111.650057 33.415158, -111.646893 33.415152, -111.641977 33.415142, -111.640827 33.415138, -111.637046 33.415131, -111.637027 33.415131, -111.632688 33.415121, -111.632706 33.411481, -111.632718 33.407851, -111.63707 33.40786, -111.640504 33.4078, -111.641707 33.407795, -111.648395 33.407819, -111.648832 33.407822, -111.650136 33.407854, -111.651136 33.407884, -111.652858 33.407883, -111.653557 33.407883, -111.658765 33.407893, -111.660401 33.407899, -111.660349 33.415177)))"
,1400000US04013420706,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,95875,0.13,10911,POINT (-111.74500448575156 33.430021531383275),POINT (-111.74497742288207 33.433619),"MULTIPOLYGON (((-111.753624 33.42449, -111.753622 33.425126, -111.7536 33.430025, -111.753559 33.43733, -111.737102 33.437213, -111.736368 33.437243, -111.736382 33.430013, -111.736405 33.422784, -111.742898 33.422784, -111.744495 33.422781, -111.745353 33.422776, -111.751707 33.422772, -111.753638 33.422773, -111.753624 33.42449)))"
,1400000US04013420209,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,56250,-0.07,-4144,POINT (-111.71040690133118 33.430086009866585),POINT (-111.71042853353484 33.4264645),"MULTIPOLYGON (((-111.719047 33.4301, -111.718998 33.437345, -111.707095 33.437365, -111.701742 33.437365, -111.701741 33.432845, -111.701753 33.430127, -111.701832 33.422829, -111.710473 33.422812, -111.719082 33.422796, -111.719047 33.4301)))"
,1400000US04013422639,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,58646,0.12,6464,POINT (-111.69588691104106 33.396066736576245),POINT (-111.69557879524287 33.393933000000004),"MULTIPOLYGON (((-111.713511 33.408397, -111.710763 33.408366, -111.706392 33.408378, -111.695021 33.408524, -111.687679 33.408569, -111.684554 33.408595, -111.684589 33.406539, -111.684633 33.403674, -111.684667 33.400669, -111.68471 33.395818, -111.684732 33.39398, -111.684829 33.386704, -111.684856 33.384576, -111.685052 33.383949, -111.687579 33.381273, -111.687922 33.379385, -111.691205 33.379354, -111.697195 33.379351, -111.701739 33.38657, -111.701839 33.386733, -111.702947 33.390499, -111.706395 33.393886, -111.709327 33.398485, -111.709817 33.399769, -111.710773 33.403663, -111.711484 33.406117, -111.713511 33.408397)))"
,1400000US04013421001,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,36107,0.00,4,POINT (-111.83562486105767 33.42958836455046),POINT (-111.83565170927139 33.427422),"MULTIPOLYGON (((-111.839925 33.429705, -111.839886 33.435205, -111.839873 33.436777, -111.835495 33.436782, -111.831243 33.436787, -111.831319 33.429617, -111.831426 33.425227, -111.831444 33.422328, -111.835698 33.422341, -111.837113 33.42237, -111.839944 33.422376, -111.839925 33.429705)))"
,1400000US04013420302,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,116667,0.10,10659,POINT (-111.7792897757015 33.459058447177604),POINT (-111.78002791922749 33.459295),"MULTIPOLYGON (((-111.789774 33.460952, -111.787343 33.46441, -111.780784 33.46674, -111.778322 33.466979, -111.777295 33.466535, -111.770565 33.466389, -111.770665 33.459133, -111.770679 33.458058, -111.770697 33.456823, -111.770761 33.451811, -111.778486 33.451805, -111.783785 33.45178, -111.787647 33.45176, -111.78761 33.456921, -111.787896 33.457769, -111.789552 33.459457, -111.789774 33.460952)))"
,1400000US04013420304,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,160893,0.22,28549,POINT (-111.74411263633529 33.46677455099245),POINT (-111.74453520759096 33.470481),"MULTIPOLYGON (((-111.753343 33.459148, -111.753253 33.466375, -111.753156 33.474587, -111.753386 33.475383, -111.751112 33.476869, -111.747998 33.480461, -111.74641 33.481817, -111.744254 33.481991, -111.744273 33.482471, -111.739768 33.482565, -111.738835 33.484686, -111.738045 33.484671, -111.737533 33.484991, -111.735213 33.485341, -111.735677 33.482753, -111.735757 33.481128, -111.735908 33.466367, -111.736033 33.451833, -111.739812 33.451844, -111.75339 33.451872, -111.753343 33.459148)))"
,1400000US04013420109,Tract,2020,2020,S1901_C01_012E,Households - Median income (dollars),Median income (dollars),Income in the Past 12 Months (In 2020 Inflation-Adjusted Dollars),,111842,-0.12,-14981,POINT (-111.65900137555548 33.458704553279944),POINT (-111.65819772582739 33.4590325),"MULTIPOLYGON (((-111.684045 33.458774, -111.684094 33.459291, -111.684081 33.460368, -111.684018 33.460732, -111.684011 33.461247, -111.683938 33.466323, -111.681778 33.466323, -111.681541 33.466323, -111.679827 33.466321, -111.672465 33.466262, -111.667179 33.466239, -111.649858 33.466161, -111.645534 33.46615, -111.640461 33.466015, -111.638806 33.465331, -111.636851 33.463557, -111.635286 33.462719, -111.632766 33.462182, -111.631686 33.461981, -111.632241 33.460191, -111.632354 33.45865, -111.632554 33.454789, -111.634221 33.451482, -111.637237 33.451963, -111.640602 33.451333, -111.662898 33.451438, -111.665071 33.451442, -111.667245 33.451445, -111.670046 33.451448, -111.672495 33.451451, -111.675458 33.45147, -111.682357 33.451455, -111.68413 33.451669, -111.684045 33.458774)))"
